OlpyplEJ_c_hFxyand_Wxw,"['Szechuan', 'Asian Fusion', 'Chinese', 'Restaurants']"
DR4xcr3eJ0vfYRomvx036w,"['Cantonese', 'Noodles', 'Chinese', 'Restaurants']"
jOt2dDDvOJrvHMUPNgqyVA,"['Chinese', 'Restaurants']"
5OX1kKlNHCaDmGq4qrFBmQ,"['Fast Food', 'Chinese', 'Restaurants']"
IwhkOh4fPsiU7TThIsz6Og,"['Japanese', 'Chinese', 'Restaurants']"
UgjVZTSOaYoEvws_lAP_Dw,"['Chinese', 'Restaurants']"
Y45MLDfWN8dzPchqSG_A1w,"['Chinese', 'Restaurants']"
qbXEkNp310Mc0CIs0YJdSg,"['Chinese', 'Food', 'Specialty Food', 'Juice Bars & Smoothies', 'Sandwiches', 'Fruits & Veggies', 'Restaurants']"
ljM93seasLFGNZIljfHLKQ,"['Chinese', 'Restaurants']"
2uapF8uioz-DZ2Eq0eeXmQ,"['Chinese', 'Restaurants']"
iboQ-N_6Y8usuCHsYAJsnQ,"['Chinese', 'Restaurants']"
CwTYM1-zs80BB1AWJrWmxQ,"['Chinese', 'Restaurants']"
2pmMehsVKnwhgWPSOxrkjA,"['Chinese', 'Restaurants']"
dwz55gqPZwSBD74yFFb27g,"['Sushi Bars', 'Taiwanese', 'Chinese', 'Restaurants']"
eEazUUm1R_GcZa1r461qmw,"['Chinese', 'Restaurants']"
d-jE7btZyRTGhhh3cCwlvA,"['Chinese', 'Restaurants']"
0nyaKW_6QHSJ74OVnDmyhA,"['Chinese', 'Restaurants']"
83oSCi5H1PE9A82jwINBDQ,"['Hong Kong Style Cafe', 'Asian Fusion', 'Chinese', 'Restaurants']"
d-K2njXXxgA0JJx8SmPt2Q,"['Thai', 'Chinese', 'Restaurants']"
RIGDf2wpemxhAmCgWGOR9w,"['Asian Fusion', 'Chinese', 'Restaurants']"
dVdZTdXcz2W-Hp3NFXQuJA,"['Fast Food', 'Chinese', 'Restaurants']"
IcwFdWGnetL2EW_n-GiMnQ,"['Fast Food', 'Chinese', 'Restaurants']"
dQokpkrhn-TiJnUEVh7g-w,"['Thai', 'Chinese', 'Restaurants']"
yKC98yTn7_feZ8LOx5jAvA,"['Fast Food', 'Chinese', 'Restaurants']"
RkXFIY3ntK74o1-2SCwnFA,"['Thai', 'Chinese', 'Restaurants']"
kbzdkRp8m6kQDeNbkHwY1Q,"['Chinese', 'Restaurants']"
DABHsgUPVizGHtRIo-vL9g,"['Chinese', 'Restaurants']"
fWiD6lxP6qsKFLmv040bNA,"['Chinese', 'Restaurants']"
chFzObJSoxAbVlFfgk5JRg,"['Mongolian', 'Chinese', 'Restaurants']"
hOWOQ0lc6sM_vqkf-fLgZA,"['Dim Sum', 'Chinese', 'Restaurants']"
wF4FeAIFZUyyhNiaKKNXEQ,"['Chinese', 'Restaurants']"
fextY98h_LyRGhHioPpg4g,"['Chinese', 'Restaurants']"
VDLQNhp695jcwTvMFi8W5g,"['Chinese', 'Restaurants']"
t2xSPRbFenItqGNzgEMWcw,"['Buffets', 'Chinese', 'Restaurants']"
LGLOtR2e-v74MpB51k8hxQ,"['Buffets', 'Chinese', 'Restaurants']"
jBtrrUR8UjMLTwqjaSqCAA,"['Chinese', 'Restaurants']"
74UJ8vSdS2RWQA_5jDqU2g,"['Asian Fusion', 'Chinese', 'Barbeque', 'Restaurants']"
Ndk3mmxFthvuGO7LFKeUmQ,"['Sushi Bars', 'Asian Fusion', 'Chinese', 'Restaurants']"
jfDBaBgwINrGYAo8p2MJ4g,"['Noodles', 'Chinese', 'Restaurants']"
BINYfrtGp3A4w0d5E7kbYw,"['Sushi Bars', 'Asian Fusion', 'Chinese', 'Restaurants']"
5xat_XYJXb8YFe1MVPvmeA,"['Chinese', 'Restaurants']"
c21i4iNilY3OUcpUk6SVJw,"['Chinese', 'Restaurants']"
oksXk_PEtYrWJJBGNhl5zw,"['American (New)', 'Chinese', 'Restaurants']"
OuF38B4zLRcZAKpFRUYDuA,"['Chinese', 'Restaurants']"
VyqJehEkM6jlrzbXOudviw,"['Szechuan', 'Chinese', 'Restaurants']"
OTq55xUFMOz13DAi9D0_rw,"['Sushi Bars', 'Japanese', 'Chinese', 'Restaurants']"
zUGy_9UtKDfjotmWpCu_Sg,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']"
zOJdahdaaLz7DpfdIucslg,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']"
svFO2sMmHBperOLbxUm1dQ,"['Thai', 'Vietnamese', 'Chinese', 'Restaurants']"
js12Ev8XKlh36gZeGHzQnA,"['Dim Sum', 'Chinese', 'Restaurants']"
PDC9l6uqNQa1Hwyejf4VNg,"['Fast Food', 'Chinese', 'Restaurants']"
Bt2JuKNLqSnVympH-mvEVA,"['Chinese', 'Restaurants']"
m9Wqqma30o-hH2fAX7dnug,"['Chinese', 'Restaurants']"
Aa-UgGOs1lDZzQhap370Ig,"['Buffets', 'Chinese', 'Restaurants']"
6jxyLIvnQ0yo8RV1VEjfvQ,"['Chinese', 'Restaurants']"
0db71MbrvcJnyk71COCJBg,"['Cantonese', 'Dim Sum', 'Chinese', 'Restaurants']"
Dzzn3oCTxxDImla0uhhUXw,"['Food', 'Fast Food', 'Chinese', 'Restaurants']"
abxlR9wwMYIRgGOr7rPQ6Q,"['Dim Sum', 'Chinese', 'Restaurants']"
cdEyO3XRIrHH7ZCjCsxXqA,"['Vietnamese', 'Chinese', 'Restaurants']"
Y2p07YEC8xOsYTHWf0UxiA,"['Chinese', 'Restaurants']"
GJ5nXyTD7yc5cF1tiLl5lg,"['Chinese', 'Restaurants']"
QoCjVVy4--QNyVRkzQTCEg,"['Chinese', 'Restaurants']"
PkBqPU83bf1zArumGVHqcw,"['Chinese', 'Restaurants']"
fC7Re_L8ng_F_q24f-xR9g,"['Szechuan', 'Noodles', 'Chinese', 'Restaurants']"
F4Sn3Z9SP9xSGgGzqjrhlw,"['Chinese', 'Restaurants']"
RgDg-k9S5YD_BaxMckifkg,"['Chinese', 'Restaurants']"
Yhbh_xG7YIO9iKNXMqO8Lw,"['Chinese', 'Restaurants']"
MAA2X0e8t-J59AADJfL4cw,"['Chinese', 'Restaurants']"
q87ZzD_fNl5wtFoj8rbWbA,"['Fast Food', 'Chinese', 'Restaurants']"
0LBv0QQK9L6ArPkO4eXjJA,"['Chinese', 'Restaurants']"
Uq9HDxWQLV3O0K6Rrlk64Q,"['Chinese', 'Restaurants']"
gRTbQIOGdBgBFFcF1_8Uhg,"['Buffets', 'Chinese', 'Restaurants']"
HZjLErXWi1vZWMgsAjBEeQ,"['Szechuan', 'Chinese', 'Restaurants']"
VSf52mJkhZ7hRzFWT8WCMA,"['Fast Food', 'Chinese', 'Restaurants']"
bfrjf244fMcEA-duT2aZuQ,"['Buffets', 'Chinese', 'Restaurants']"
ME0olHUKPsJ9spaLudZlYA,"['Buffets', 'Chinese', 'Restaurants']"
JgGpBGMAb1Nc2Z5jVIwZMA,"['Chinese', 'Restaurants']"
y61Tq9hErVKoT6w-qyRpwQ,"['Chinese', 'Restaurants']"
nsh3bJ_-fP1DhsJ7VD0Hjg,"['Chinese', 'Restaurants']"
TsruEwjkm_-JQoRzW-Ssiw,"['Fast Food', 'Chinese', 'Restaurants']"
bCRrLdBLel3y73tA8w6C3Q,"['Chinese', 'Restaurants']"
_Fi4b5lYGsKhI4iCw7j_BQ,"['Chinese', 'Restaurants']"
jnAZtAXOnstpzDfoxVDOOw,"['Chinese', 'Restaurants']"
LI8-xzJrr27hOhzMtRTW2Q,"['Chinese', 'Restaurants']"
iQMIJhaLbcOgsf2Ukr_q9A,"['Cantonese', 'Chinese', 'Restaurants']"
qRgEy-m4sejzTKphIFKFkw,"['Chinese', 'Restaurants']"
eNawMNc1iUDzayNGmB482w,"['Chinese', 'Restaurants']"
3D8thbL2D2c3qTMeYROAOQ,"['Chinese', 'Restaurants']"
tvXTHj9V5sgRoeVJW_FiTg,"['Chinese', 'Restaurants']"
B16MXjNVt1gqBy-trsId0w,"['Asian Fusion', 'Malaysian', 'Dim Sum', 'Chinese', 'Restaurants']"
QAUDLYNxhHGdUn5YP7au_w,"['Buffets', 'Chinese', 'Restaurants']"
632ieN9WlWR-3bG5Uug7Vg,"['Chinese', 'Restaurants']"
CycfCC0OLvTjG3Eks8D1og,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']"
VHbCWYwD_xw1TWkgdQRqIw,"['Tapas/Small Plates', 'Asian Fusion', 'Chinese', 'Restaurants']"
4Qrl1cGlXQxZZrQXdcj3Zg,"['Fast Food', 'Chinese', 'Restaurants']"
q35bospqfYhJfMsqE79NvA,"['Chinese', 'Restaurants']"
vvUqrP6K5ANqXEfY2JfnjQ,"['Chinese', 'Restaurants']"
5kOYuJtRjAUWZGDkP8vnRw,"['Chinese', 'Restaurants']"
9OtcE1XTl3xeB-icTU15FQ,"['Chinese', 'Restaurants']"
PR5KXD_CUs05MGfXJ8CS3Q,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']"
43fGLtHqvdtxy6S_gT-Lmw,"['Chinese', 'Restaurants']"
qElQDVw8kTHjBPcmsxOazw,"['Chicken Wings', 'Chinese', 'Restaurants']"
RbhgT2AjSamHF74FWOeoCg,"['Fast Food', 'Chinese', 'Restaurants']"
lSmzpTl9XT2MdgKA9GcNjg,"['Chinese', 'Restaurants']"
yOYFhiTjT-SM4spKtDk92w,"['Buffets', 'Dim Sum', 'Chinese', 'Restaurants']"
zJ9J3KunQy14DB0vAxxOwQ,"['Fast Food', 'Chinese', 'Restaurants']"
-upCv2hYNASL42f9v7Glpw,"['Chinese', 'Restaurants']"
2aPUKhKCgNZA67hfccsIFg,"['Chinese', 'Restaurants']"
RT__xbqTGyAYK_4Bs8pkrA,"['Chinese', 'Restaurants']"
Qa2nW-WGvu6P7eccNSj2Nw,"['Chinese', 'Restaurants']"
C3MQnvOoN8DvIOoIFlL_1Q,"['Chinese', 'Restaurants']"
e54FzFs4xznlHo-k-DBFvA,"['Thai', 'Filipino', 'Chinese', 'Restaurants']"
zFVaT1AGqZHZKuBi3NPnyA,"['Chinese', 'Restaurants']"
3e00b3ic-7J7TcSklYVauw,"['Chinese', 'Restaurants']"
t0dFDqmTcQJ87rsXAoV2KQ,"['Fast Food', 'Chinese', 'Restaurants']"
-mOOxacLlVpWOmIq9lvJHw,"['Korean', 'Chinese', 'Restaurants']"
oylJWMEFXQ7NG8q7448sFw,"['Chinese', 'Restaurants']"
SKLw05kEIlZcpTD5pqma8Q,"['Chinese', 'Restaurants']"
5xk2-s_QsnHZxycl5yQ4Gg,"['Dim Sum', 'Chinese', 'Restaurants']"
wzdDv1Hb-MpY7nl9N30y7Q,"['Thai', 'Asian Fusion', 'Chinese', 'Restaurants']"
9Vu9KhK2-kBSM-FXvxXGNg,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']"
MJLe4pP-0ZOFHuFt0CIoRw,"['Chinese', 'Restaurants']"
5n4rqpX_xQHlcRMsbLdOrw,"['Fast Food', 'Chinese', 'Restaurants']"
_2RBxybvzNmw2k1_jJTe1Q,"['Chinese', 'Restaurants']"
ykfL94V9KLT86s_tTzxwZQ,"['Gluten-Free', 'Asian Fusion', 'Chinese', 'Restaurants']"
4OXNgYFTNQxBmMR-0cV7Aw,"['Chinese', 'Restaurants']"
Ez29ELM7obiqamn3It7FcQ,"['Sushi Bars', 'Diners', 'Chinese', 'Restaurants']"
lUAYUl3Tpi_z3oG_JCXoDw,"['Chinese', 'Restaurants']"
PAxyy7m_lH4qLG_P5uzrDQ,"['Thai', 'Fast Food', 'Chinese', 'Restaurants']"
dkbalwKdoNnRWZJE-zcGmA,"['Asian Fusion', 'Chinese', 'Restaurants']"
DuaoskPAVBV55px_cwxIVw,"['Buffets', 'Chinese', 'Restaurants']"
MandyVkCOm5qzmhuqdku_Q,"['Taiwanese', 'Chinese', 'Restaurants']"
otsfV9Jviw6Q56KYrFo2Dg,"['Chinese', 'Restaurants']"
LbLVO7yqAJGEQ1nK6rEvHA,"['Chinese', 'Restaurants']"
SSaoS_UgB7VgA9OavxZIbA,"['Chinese', 'Restaurants']"
LltDzuzRbAJbSrqD4JH-3A,"['Chinese', 'Restaurants']"
RTM18qIdRT4Zt062MaqHXw,"['Fast Food', 'Chinese', 'Restaurants']"
yGSb-pCkv0J0c7GwyWmENQ,"['Fast Food', 'Chinese', 'Restaurants']"
H0UWIZCL3f_blpL7rQdgPg,"['Thai', 'American (Traditional)', 'Chinese', 'Restaurants']"
ZglwwMtsQjv_pcV4xoApZA,"['Taiwanese', 'Chinese', 'Restaurants']"
hic_sUwlw1NyAM6eG7x5RA,"['Chinese', 'Restaurants']"
CdOb17NMdQpagyHSxv5mHA,"['Vegan', 'Mongolian', 'Chinese', 'Restaurants']"
pSiR8m18iick2D7TFdmb-Q,"['Chinese', 'Restaurants']"
mXIgCWuu6Thb2mXluEYYig,"['Chinese', 'Restaurants']"
hbFCv2Rginf9zjai-lKUNg,"['Chinese', 'Restaurants']"
mPmD3vvjGZTMK2ZY3CenIQ,"['Asian Fusion', 'Japanese', 'Chinese', 'Restaurants']"
iEE1GLipVAGN9wHNT-TLlw,"['Chinese', 'Restaurants']"
7hDTDwyhe6FXOxhU6aQi7g,"['Fast Food', 'Chinese', 'Restaurants']"
qXFAEWRjEgXO3RXOzMAjBg,"['Thai', 'Chinese', 'Restaurants']"
aozcOaCMwOHG8s-lbZ6_gA,"['Chinese', 'Restaurants']"
HT-3izSFU8ZMazvSqrADyw,"['Sushi Bars', 'Asian Fusion', 'Chinese', 'Restaurants']"
V6csWcyvwOg_E2ni3V_CgA,"['Seafood', 'Thai', 'Chinese', 'Restaurants']"
9UZ_E8o07ZZ2Lw-KVXr2HQ,"['Chinese', 'Restaurants']"
jGvVGRqdOo62Ig-5Qjt7_A,"['Chinese', 'Restaurants']"
1MRWXUsIvKNwt5SdLxqhZA,"['Food', 'Bubble Tea', 'Chinese', 'Restaurants']"
-mz0Zr0Dw6ZASg7_ah1R8A,"['Chinese', 'Restaurants']"
sriGkDnL9vUUjXZQDFyvsQ,"['Chinese', 'Restaurants']"
